langCode	pageTitle	resultFilePage	source	confidence_class	rating
ar	مجلس_التقييم	File:مصطفي_الشربيني.jpg	ms	low	-1
ar	مجلس_التقييم	File:Yazori_group.jpg	ms	low	-1
ar	محمد_بن_ثاني_آل_ثاني	File:Ahmed_bin_Jassim_Al_Thani_&_Mohammad_Javad_Zarif.jpg	ms	low	-1
ar	محمد_بن_ثاني_آل_ثاني	File:Ahmed_bin_Jassim_Al_Thani_&_Mohammad_Javad_Zarif_02.jpg	ms	low	-1
ar	محمد_بن_ثاني_آل_ثاني	File:Ahmed_bin_Jassim_Al_Thani_in_Tehran_031).jpg	ms	low	-1
ar	محمد_بن_ثاني_آل_ثاني	File:Ahmed_bin_Jassim_Al_Thani_&_Mohammad_Javad_Zarif_03.jpg	ms	low	-1
ar	محمد_بن_ثاني_آل_ثاني	File:IIMurad_2.jpg	ms	low	-1
ar	محمد_بن_مسلم_بن_عقيل	File:عقيل_بن_ابي_طالب.png	ms	low	-1
ar	محمد_سلطاني	File:سید_محمد_غروی_(8).jpg	ms	low	-1
ar	محمد_سلطاني	File:Sari_Jame'_Mosque_13970421_13.jpg	ms	low	-1
ar	مخيم_البص	File:ElBussCamp_TyreSour_MaroniteChurch_RomanDeckert24092019.jpg	ms	low	1
ar	مخيم_البص	File:NMBStelaPhoenicianNecropolis.jpg	ms	low	-1
ar	مخيم_البص	File:CLUSTER_BOMBS_-_SOUTH_LEBANON_-_6005115255.jpg	ms	low	0
ar	مخيم_البص	File:TyreSour_ElBussCamp_MaroniteChurch_RomanDeckert24092019.jpg	ms	low	1
ar	مخيم_البص	File:CLUSTER_BOMBS_-_SOUTH_LEBANON.jpg	ms	low	1
ar	مزيف	File:Édouard-Henri.jpg	ms	low	0
ar	مزيف	File:Fabricated_photo.png	ms	low	-1
ar	مزيف	File:Buaya_sepit_Tomistoma_schlegelii_Bandung_Zoo_1.jpg	ms	low	-1
ar	مزيف	File:Sw-face-swap.png	ms	low	0
ar	مزيف	File:Tomistoma_schlegelii_(2).jpg	ms	low	-1
ar	مزيف	File:False_Gharial_DSCN0551_01.jpg	ms	low	-1
ar	مستقبلي	File:Theo_Priestley.jpg	ms	low	-1
ar	مستقبلي	File:Christian_Kromme_Spreker_Op_Event.jpg	ms	low	-1
ar	مستقبلي	File:Amy_Karle._Artist,_Bioartist,_Futurist.jpg	ms	low	-1
ar	مستقبلي	File:Christian-Kromme-Photoshoot.jpg	ms	low	-1
ar	ملعب_أوهورو	File:Tanzania_Independence_day_Pic_1.jpg	ms	low	1
ar	من_10_إلى_11	File:STS-116_spacewalk_1.jpg	ms	low	-1
ar	من_10_إلى_11	File:Black_hole_-_Messier_87.jpg	ms	low	-1
ar	من_10_إلى_11	File:Victor_Hugo_by_Étienne_Carjat_1876_-_full.jpg	ms	low	-1
ar	من_10_إلى_11	File:Black_hole_-_Messier_87_crop_max_res.jpg	ms	low	-1
ar	من_10_إلى_11	File:4.8-17-1990-Guld-koranside-recto-og-verso.jpg	ms	low	-1
ar	منتج_حسب_الطلب	File:Salykh_Su_the_well.jpg	ms	low	-1
ar	منتج_حسب_الطلب	File:Shuttering_magnets.png	ms	low	-1
ar	ميريام_نوفاك	File:MirjamNovak_green_Profile.jpg	ms	low	1
ar	ميشيل_مارتيل	File:Franco-Lebanese_treaty_committee_(1936).jpg	ms	low	-1
ar	ميشيل_مارتيل	File:Emile_Edde_3.jpg	ms	low	-1
ar	نانا_10	File:The_Famous_tomb_Of_Hazrat_Pir_Syed_Muhammad_Shah_Jillani_Baghdadi1.jpg	ms	low	-1
ar	نمذجة_معمارية	File:Steve_Womack_-_3.26.20.jpg	ms	low	-1
ar	نو_نات_نوفمبر	File:Nnn-logo.png	ms	low	1
ar	نور_(إسلام)	File:Folio_from_a_Koran_(8th-9th_century).jpg	ms	low	-1
ar	نور_(إسلام)	File:Quran_kareem.png	ms	low	0
ar	نور_(إسلام)	File:The_Holy_Qur'an_placed_on_a_Rehal_at_the_Abuja_National_Mosque.jpg	ms	low	0
ar	نور_(إسلام)	File:Splendour_Coran.jpg	ms	low	0
ar	نوفمبر	File:ساحة_اول_نوفمبر.jpg	ms	low	-1
ar	نوفمبر	File:Baner_Federacji_Anarchistycznej_Łódź.png	ms	low	-1
ar	نوفمبر	File:9_نوفمبر_2011_020.JPG	ms	low	-1
ar	هندسة_المعلومات	File:TRAK_metamodel_part_1.jpg	ms	low	0
ar	هندسة_المعلومات	File:Go_graph.png	ms	low	-1
ar	هنري_غيتس	File:Henry_Louis_Gates_4_(14098586090).jpg	ms	low	-1
ar	هنري_غيتس	File:Jahmilla_Wignot_-_Phil_Bertelsen_-_Sabin_Streeter_-_Henry_Louis_Gates_Jr._(14250254168).jpg	ms	low	-1
ar	هنري_غيتس	File:Crowley_and_Gates.jpg	ms	low	0
ar	هوانغ_لو	File:Biography_of_the_Dragon-like_Heavenly_Sovereign_and_Emperor_of_High_Virtue_WDL4677.jpg	ms	low	-1
ar	هوف_(إنجلترا)	File:Gwydyr_Mansions,_Palmeira_Square,_Hove_(September_2019)_(2).JPG	ms	low	-1
ar	ويليام_فلين	File:William_Flynn_Martin.jpg	ms	low	-1
ar	ويليام_فلين	File:William_Martin_and_Ronald_Reagan_on_AF1.jpg	ms	low	-1
ar	ويليام_فلين	File:Wfmpic.jpg	ms	low	-1
ar	ويليام_هي	File:Procession,_Kairwan,_Tunisia_WDL2517.png	ms	low	-1
ar	ويليام_هي	File:The_Library,_Bruges,_Belgium_WDL4151.png	ms	low	-1
ar	ويليام_هي	File:Shakespeare.jpg	ms	low	-1
ar	ويليام_هي	File:St._Hubert's_Gallery,_Brussels,_Belgium_WDL4143.png	ms	low	-1
ar	ويليام_هي	File:Copy_of_Hoondee_in_Payment_of_Moorcroft’s_Ransom_WDL11460.png	ms	low	-1
ar	ويليام_هي	File:St._Bavon_Abbey,_the_Cloister,_Ghent,_Belgium_WDL4144.png	ms	low	-1
ar	يو_روي	File:Guo_Yue_and_Ding_Ning.JPG	ms	low	-1
ar	يين_يين	File:Background-texture-b-w-symbol-wallpaper-preview.jpg	ms	low	-1
bn	.ইন	File:Washington_University_in_St._Louis_Fraternities.jpg	ms	low	-1
bn	.ইন	File:WashU_Bryan_Hall.jpg	ms	low	-1
bn	.ইন	File:Olin_Business_School.jpg	ms	low	-1
bn	.ইন	File:WashU_McMillan_Hall.jpg	ms	low	-1
bn	১_ফেব্রুয়ারি	File:Kazi_Anowar_Hossain_(cropped).jpg	ms	low	-1
bn	১_ফেব্রুয়ারি	File:22_Feb_1952_DURoad.png	ms	low	-1
bn	১_ফেব্রুয়ারি	File:Shaheed_Minar_at_DU_old_Kola_Bhavan_21_Feb_1954.png	ms	low	-1
bn	১_মে	File:Luciano_Pavarotti_in_Saint_Petersburg.jpg	ms	low	-1
bn	১_মে	File:La_France_Insoumise_au_1er_mai_2019_à_Lyon.jpg	ms	low	0
bn	১_মে	File:Shaheed_samsuzzoha,_university_of_rajshahi.JPG	ms	low	0
bn	১_মে	File:Dhakeshwari_National_Temple_Complex_-_360_Degree_View_-_Dhaka_2015-05-31_2668-2680_Compress.JPG	ms	low	-1
bn	১১_(সংখ্যা)	File:Venedig_Burano-4387.jpg	ms	low	0
bn	১১_(সংখ্যা)	File:Грчки_бројеви.jpg	ms	low	-1
bn	১১_(সংখ্যা)	File:Calendar_Icon_11_BW-bn.png	ms	low	1
bn	১৩_অক্টোবর	File:Smriti_Soudha-Medinipur.jpg	ms	low	-1
bn	১৩_অক্টোবর	File:House_of_Sister_Nivedita_in_Bagbazar_-_Marble_Plaque_01.jpg	ms	low	1
bn	১৩_মে	File:Bangla_Wikipedia_10_year_Founding_Anniversary_Conference_2015_(165).JPG	ms	low	-1
bn	১৩_মে	File:Bangla_Wikipedia_10_year_Founding_Anniversary_Conference_2015_(43).JPG	ms	low	-1
bn	১৩_মে	File:10th_Anniversary_of_Bengali_Wikipedia,_30_May_2015_38.JPG	ms	low	-1
bn	১৩_মে	File:Bangla_Wikipedia_10_year_Founding_Anniversary_Conference_2015_(55).JPG	ms	low	-1
bn	১৩_মে	File:Pilar_Lledó_Collada_(RPS_13-05-2017)_Alcalá_de_Henares.png	ms	low	-1
bn	১৪_ডিসেম্বর	File:The_Earth_seen_from_Apollo_17.jpg	ms	low	-1
bn	১৪_ডিসেম্বর	File:View_of_the_fountain_inside_the_Museum_of_Independence.jpg	ms	low	-1
bn	১৪_ডিসেম্বর	File:Gallery_of_the_Museum_of_Independence_05.jpg	ms	low	-1
bn	১৪_ডিসেম্বর	File:Lake_Beside_Intellectual_Martyrs_Memorial.jpg	ms	low	0
bn	১৪_ডিসেম্বর	File:Couple_sitting_next_to_the_fountain_inside_the_Museum_of_Independence.jpg	ms	low	-1
bn	১৫_জুন	File:Jamilur_Reza_Choudhury_by_Nasir_Khan_Saikat_(3).jpg	ms	low	-1
bn	১৭_ডিসেম্বর	File:Notre_Dame_Wiki_Alapon_1.0_(17).jpg	ms	low	-1
bn	১৭_ডিসেম্বর	File:The_Earth_seen_from_Apollo_17.jpg	ms	low	-1
bn	১৭_ডিসেম্বর	File:Centro_Comunitario_de_Salud_Familiar_El_Abrazo.jpg	ms	low	-1
bn	১৭_ডিসেম্বর	File:Christchurch_Art_Gallery,_Christchurch,_New_Zealand.jpg	ms	low	-1
bn	১৭০-এর_দশক	File:Johannes_Vultejus.jpg	ms	low	-1
bn	১৮_অক্টোবর	File:Jibanananda_Das_(1899–1954).jpg	ms	low	1
bn	১৮_অক্টোবর	File:Dhaka_Wikipedia_Meetup,_October_2019_(2).jpg	ms	low	-1
bn	২_পৌষ	File:Gangasagar_Fair_Transit_Camp_-_Kolkata_2012-01-14_0586.JPG	ms	low	-1
bn	২_মে	File:কপৌ_ফুল.jpg	ms	low	-1
bn	২_মে	File:ঢোলবিৰি_২.jpeg	ms	low	-1
bn	২০_মার্চ	File:Chittagong_Wikipedia_meetup,_March_2019_(03).jpg	ms	low	-1
bn	২০_মার্চ	File:Manifestação_estudantil_contra_a_Ditadura_Militar_514.tif	ms	low	0
bn	২০৩০-এর_দশক	File:LCW-2020-Design-_small-file.jpg	ms	low	-1
bn	২১_আগস্ট	File:Rajshahi_Wikipedia_Meetup,_August_2016_21.jpg	ms	low	-1
bn	২১_আগস্ট	File:Rajshahi_Wikipedia_Meetup,_August_2016_15.jpg	ms	low	-1
bn	২১_আগস্ট	File:Wikipedia_Rajshahi_Meetup,_August_2016_21.jpg	ms	low	-1
bn	২১_আগস্ট	File:Rajshahi_Wikipedia_Meetup,_August_2016_16.jpg	ms	low	-1
bn	২১_আগস্ট	File:Rajshahi_Wikipedia_Meetup,_August_2016_14.jpg	ms	low	-1
bn	২৬_ডিসেম্বর	File:Notre_Dame_Wiki_Alapon_1.0_(26).jpg	ms	low	-1
bn	২৮_জুন	File:Jamilur_Reza_Choudhury_by_Nasir_Khan_Saikat_(1-1).jpg	ms	low	-1
bn	২৮_জুন	File:Jamilur_Reza_Choudhury_by_Nasir_Khan_Saikat_(3).jpg	ms	low	-1
bn	২৮_জুন	File:Jamilur_Reza_Choudhury_(JRC).jpg	ms	low	-1
bn	২৯_নভেম্বর	File:WCNA_2019_-_Saturday_579.jpg	ms	low	-1
bn	২৯_নভেম্বর	File:Wikipedia_15_year_celebration_edit-a-thon_by_Wikimedia_Bangladesh_on_27_November_2015_29.jpg	ms	low	-1
bn	২৯_নভেম্বর	File:Wikipedia_Workshop,_Rajshahi_University,_November_2018_(29).jpg	ms	low	-1
bn	৩_ফাল্গুন	File:Students_celebrates_Pohela_Falgun_at_Muktamancha_in_University_of_Chittagong_(01).jpg	ms	low	-1
bn	৩০_অক্টোবর	File:Vehicle_stuck_in_rail_crossing,_in_Comilla_city,_October_2017_10.jpg	ms	low	-1
bn	৩০_অক্টোবর	File:Nikunja_Sen.jpg	ms	low	-1
bn	৩০_অক্টোবর	File:Hstu-sohidminar.JPG	ms	low	-1
bn	৪_জুন	File:Solar_eclipse_of_2020_June_21_DSCN1854.jpg	ms	low	-1
bn	৪_জুন	File:সতু_সেন.jpg	ms	low	-1
bn	৫_সেপ্টেম্বর	File:Private_university_students_in_Dhaka_protest_VAT_on_tuition_fees_(09).jpg	ms	low	-1
bn	৫_সেপ্টেম্বর	File:5th_Wikipedia_Meetup,_Chittagong.png	ms	low	-1
bn	৫_সেপ্টেম্বর	File:Private_university_students_in_Chittagong_protest_VAT_on_tuition_fees_(2).jpg	ms	low	-1
bn	৫_সেপ্টেম্বর	File:Private_university_students_in_Dhaka_protest_VAT_on_tuition_fees_(11).jpg	ms	low	-1
bn	৫_সেপ্টেম্বর	File:Private_university_students_in_Dhaka_protest_VAT_on_tuition_fees_(04).jpg	ms	low	-1
bn	৫_সেপ্টেম্বর	File:Private_university_students_in_Dhaka_protest_VAT_on_tuition_fees_(12).jpg	ms	low	-1
bn	৬_বৈশাখ	File:Pohela_Boishakh_Celebration_at_Sitakunda_in_Chittagong_-_6.jpg	ms	low	-1
bn	৬২০-এর_দশক	File:Badr_campaign-ar.png	ms	low	1
bn	৭_আষাঢ়	File:Hindu_temple_in_Hrishikesh_Das_Road.jpg	ms	low	-1
bn	৭_জুন	File:সতু_সেন.jpg	ms	low	0
bn	৭_জুন	File:Jarif_uddin.jpg	ms	low	-1
bn	৭_জুলাই	File:The_Garden_4th_of_July.jpg	ms	low	-1
bn	৭_জুলাই	File:July_Fourth_Celebrations_2017.jpg	ms	low	-1
bn	৭০-এর_দশক	File:Máquina_electromagnética_1870_-_1900.jpg	ms	low	-1
bn	৭০-এর_দশক	File:Oddział_Wioślarski_Sokoła_Krakowskiego_-_jubileusz_1917.jpg	ms	low	-1
bn	৭০-এর_দশক	File:Sante_Fe,_New_Mexico.jpg	ms	low	-1
bn	৭০-এর_দশক	File:Erik_Flemming.jpg	ms	low	-1
bn	৮_ডিসেম্বর	File:West_Region_of_Nepal.png	ms	low	-1
bn	৮_ডিসেম্বর	File:Bagmati_Zone_-_Kavrepalanchok.png	ms	low	-1
bn	৮_ডিসেম্বর	File:Mechi_Zone_-_Jhapa.png	ms	low	-1
bn	৮_সেপ্টেম্বর	File:Wikipedia_Workshop_at_Kaliganj,_Lalmonirhat,_2018_(8).jpg	ms	low	-1
bn	৮_সেপ্টেম্বর	File:Workshop_on_Wikipedia_in_a_Madrasa_01.jpg	ms	low	-1
bn	৮_সেপ্টেম্বর	File:Workshop_on_Wikipedia_in_a_Madrasa_02.jpg	ms	low	-1
bn	অঙ্গ_(জীববিজ্ঞান)	File:St._Johannis_Lüneburg_-_Orgel.jpg	ms	low	-1
bn	অঙ্গ_(জীববিজ্ঞান)	File:Iglesia_de_San_Juan,_Helsinki,_Finlandia,_2012-08-14,_DD_15.JPG	ms	low	-1
bn	অঙ্গ_(জীববিজ্ঞান)	File:Eye_iris.jpg	ms	low	0
bn	অঙ্গ_(জীববিজ্ঞান)	File:Rheinfelden_-_Josefskirche_-_Orgel.jpg	ms	low	-1
bn	অঙ্গ_(জীববিজ্ঞান)	File:Schopfheim_-_Alte_Stadtkirche29.jpg	ms	low	-1
bn	অপুষ্টি	File:Indigenous_women_of_Lawachara_forrest.JPG	ms	low	-1
bn	আউট_(ক্রিকেট)	File:Southgate_CC_v_Stanmore_CC_at_Walker_Cricket_Ground,_Southgate,_London_05.jpg	ms	low	1
bn	আউট_(ক্রিকেট)	File:Cockfosters_CC_v_Radlett_CC_at_Cockfosters,_London,_England_11.jpg	ms	low	-1
bn	আউট_(ক্রিকেট)	File:Southgate_CC_v_Stanmore_CC_at_Walker_Cricket_Ground,_Southgate,_London_06.jpg	ms	low	0
bn	আউট_(ক্রিকেট)	File:Highgate_Irregulars_CC_v_Pimlico_Strollers_CC_at_Crouch_End,_London,_England_020.jpg	ms	low	0
bn	আউট_(ক্রিকেট)	File:Southgate_CC_v_Stanmore_CC_at_Walker_Cricket_Ground,_Southgate,_London_13.jpg	ms	low	1
bn	আতাউর_রহমান	File:Bangladesh_National_Press_Club.jpg	ms	low	-1
bn	আন্না_শ্যারহিনা	File:Анна_Шаригіна.jpg	ms	low	1
bn	আফ্রিকার_ইতিহাস	File:Africa_Map_in_Ottoman_Turkish.jpg	ms	low	1
bn	আরএফ_প্রকৌশল	File:FA-VA5-Diamond-MR-77BNC-70M2Hz.jpg	ms	low	0
bn	আরবি_সাহিত্য	File:Shawqi's_Poem_to_Sultan_Abdulhamid_II.png	ms	low	0
bn	আরবি_সাহিত্য	File:Shawqi's_Poem_to_Sultan_Abdulhamid_II.png	ms	low	1
bn	আরবি_সাহিত্য	File:Jarif_uddin.jpg	ms	low	-1
bn	আর্ক	File:Entrance_of_the_Ark_in_Bukhara.jpg	ms	low	-1
bn	আর্ক	File:Arc_Triomphe.jpg	ms	low	-1
bn	আর্ক	File:Bukhara_the_Ark_Court_Mosque_from_the_viewpoint.jpg	ms	low	-1
bn	আর্ক	File:A_tower_and_the_entrance_of_the_Ark_in_Bukhara.jpg	ms	low	-1
bn	আর্ক	File:Bukhara_Archaeological_Museum_of_Ark_Fish.jpg	ms	low	-1
bn	আর্মেনিয়_গণহত্যা	File:Lyon_Armenian_Genocide_Memorial5.jpg	ms	low	1
bn	আর্মেনিয়_গণহত্যা	File:Lyon_Armenian_Genocide_Memorial_12.jpg	ms	low	0
bn	আর্মেনিয়_গণহত্যা	File:Lyon_Armenian_Genocide_Memorial8.jpg	ms	low	0
bn	আর্মেনিয়_গণহত্যা	File:Lyon_Armenian_Genocide_Memorial4.jpg	ms	low	1
bn	আর্মেনিয়_গণহত্যা	File:Lyon_Armenian_Genocide_Memorial10.jpg	ms	low	1
bn	আর্মেনিয়_গণহত্যা	File:Lyon_Armenian_Genocide_Memorial14.jpg	ms	low	0
bn	আলম_খান	File:Sitananda_College's_Image.jpg	ms	low	-1
bn	আলম_খান	File:Suvendu_Adhikari.jpg	ms	low	-1
bn	আলম_খান	File:Manjur_Alam_Khan.jpg	ms	low	-1
bn	আলম_খান	File:Bauria_Railway_Station.jpg	ms	low	-1
bn	ইজমির	File:Interior_of_Ferries_in_İzmir,_2_floor.jpg	ms	low	0
bn	ইজমির	File:Bikeways_in_Izmir_99.jpg	ms	low	1
bn	ইজমির	File:Izmir,_İzmir,_Turkey_-_panoramio_(11).jpg	ms	low	1
bn	ইয়োকোহামা_বন্দর	File:The_aerial_photo_of_the_seashore_of_southern_Kanazawa-ku_1985.png	ms	low	1
bn	ইরি_হ্রদ	File:Perry_Peace_Memorial_from_long_distance.jpg	ms	low	0
bn	ইরি_হ্রদ	File:SNY0681.jpg	ms	low	1
bn	ইলিয়াস_আহমেদ	File:Furshail_road_view_-_panoramio.jpg	ms	low	-1
bn	ইলিয়াস_আহমেদ	File:Furshail-Elias_-_panoramio.jpg	ms	low	-1
bn	এপ্রিল_২০১৮	File:Mâcon_-_Hôtel-Dieu_-_20180422_(1).jpg	ms	low	-1
bn	এপ্রিল_২০১৮	File:KolMeetupApril2019_-_Rangan_Datta_06.jpg	ms	low	-1
bn	এয়ার_ওয়ান	File:Airbus_A320-214,_Air_One_JP7649474.jpg	ms	low	0
bn	এয়ার_ওয়ান	File:Lyndon_B._Johnson_Ranch_October_2020_22_(Air_Force_One-Half).jpg	ms	low	0
bn	ওড়িয়া_ভাষা	File:Karani_writing.png	ms	low	0
bn	ওড়িয়া_ভাষা	File:Odia_Om_symbol.png	ms	low	0
bn	ওড়িয়া_ভাষা	File:Sambalpuri_Dance_Form_07.jpg	ms	low	-1
bn	ওড়িয়া_ভাষা	File:Odia-_Urajam_inscription.jpg	ms	low	0
bn	কর্ণম_মালেশ্বরী	File:Karanam_malleshwari.png	ms	low	1
bn	কর্নিশ_ভাষা	File:CornwallKernowMappa.png	ms	low	1
bn	কর্নিশ_ভাষা	File:Famouscornishpeople.jpg	ms	low	-1
bn	কর্নিশ_ভাষা	File:Celtic_languages_over_time.gif	ms	low	0
bn	কলি_যুগ	File:Yugas.png	ms	low	1
bn	কলি_যুগ	File:4_yugas.PNG	ms	low	1
bn	কানসাট	File:Kansat_(bengali_swerts).jpg	ms	low	1
bn	কানসাট	File:Kansat_Palace_PRG_8322.jpg	ms	low	1
bn	কানসাট	File:MMS_3611_kansat_rajbari.jpg	ms	low	1
bn	কাসিদা	File:بلادي_بلادي.jpg	ms	low	0
bn	কুষ্টিয়া-২	File:Kuthi_bari_2.jpg	ms	low	-1
bn	কুষ্টিয়া-২	File:The_Crossing_Over_(16731352860).jpg	ms	low	-1
bn	কুষ্টিয়া-২	File:Lalon_Shah_Mazar_Kushtia_Bangladesh_-_panoramio_(2).jpg	ms	low	1
bn	কৃষ্ণপুর	File:Krishnapur_Givinda_Temple,_Puthia_01.jpg	ms	low	1
bn	কৃষ্ণপুর	File:Krishnapur_Shiva_Temple,_Puthia_PRG_8529.jpg	ms	low	0
bn	কৃষ্ণপুর	File:Shiva_Temple_or_Khitish_Chondro_Moth,_Krishnapur,_Puthia_07.jpg	ms	low	0
bn	কোটবাড়ি	File:COPY-2.jpg	ms	low	0
bn	কোটবাড়ি	File:Itakhola_Mura,_Historical_place_of_Cotbari,Cumilla,Chittagong_in_Bangladesh.jpg	ms	low	0
bn	কোষ্ঠকাঠিন্য	File:Kellogg's_-_A_New_Way_of_Living.jpg	ms	low	-1
bn	ক্যামেরা_অবস্কিউরা	File:1755_james_ayscough.jpg	ms	low	1
bn	ক্যামেরা_অবস্কিউরা	File:Camera_obscura_mirror_and_lens.jpg	ms	low	1
bn	ক্রিস্তিয়ঁ_মেৎস	File:Christian_Metz.jpg	ms	low	1
bn	খলজ_ভাষা	File:Khalaj_Turkic_Language_distribution_map.png	ms	low	1
bn	খুলনা-৩	File:Sundarbans_tree.jpg	ms	low	0
bn	খুলনা-৩	File:Sundarbans_East_Wildlife_Sanctuary_Captured_1.jpg	ms	low	-1
bn	খুলনা-৩	File:Khalishpur_Housing_estd,_Khulna_city,_Bangladesh.jpg	ms	low	0
bn	খেলা	File:আলোর_খেলা.jpg	ms	low	-1
bn	খেলা	File:মেঘ_খেলা.jpg	ms	low	-1
bn	খেলা	File:ছায়া_খেলা.JPG	ms	low	-1
bn	খেলা	File:শ্মশান_খেলা.jpg	ms	low	-1
bn	গণ	File:Anagram-Joannesia=Annesijoa.gif	ms	low	-1
bn	গণ	File:Cladonia_(8540113196).jpg	ms	low	-1
bn	গণ	File:Jimmy_cleiner_en_bogota_colombia.jpg	ms	low	-1
bn	গণ	File:Dalman_1818_Dirhinus_text_75-77_&_Tabellen_II,_C.jpg	ms	low	-1
bn	গাজীপুর-২	File:Bangladesh_Rice_Research_Institute_(3).jpg	ms	low	-1
bn	গিগাবাইট	File:The_Liberation_of_Bergen-belsen_Concentration_Camp,_April_1945_BU4065.jpg	ms	low	-1
bn	গোবিন্দপুর	File:Gobindapur_primary_school_-_panoramio.jpg	ms	low	0
bn	গ্রেগরি_মারগুলিস	File:Narasimhan_Margulis.jpg	ms	low	0
bn	গ্রেগরি_মারগুলিস	File:Grigory_Margulis_1978_(portioned).jpg	ms	low	1
bn	গ্রেগরি_মারগুলিস	File:Grigory_Margulis_1978.jpg	ms	low	1
bn	ঘানার_ভাষা	File:Cashier_stand_in_a_Nigerian_Grocery_store5.jpg	ms	low	-1
bn	ঘানার_ভাষা	File:Woman_cooking_rice_burn.jpg	ms	low	-1
bn	চন্দ্রাবতী_মন্দির	File:Chandrabati_Memorial.jpg	ms	low	0
bn	চাকরি-পূর্ব_প্রশিক্ষণ	File:Virtual-internship-1024x682.png	ms	low	1
bn	চাকরি-পূর্ব_প্রশিক্ষণ	File:Jeunes_danseurs_5.jpg	ms	low	-1
bn	চাকরি-পূর্ব_প্রশিক্ষণ	File:Internship_poster.jpg	ms	low	0
bn	চুভাশিয়া	File:COVID.2019.cumulated.log10.Chuvashia_(2020-05-05).png	ms	low	-1
bn	চুম্বকত্ব	File:EB1911_-_Magnetism_-_Fig._23.jpg	ms	low	0
bn	চুম্বকত্ব	File:EB1911_-_Magnetism_-_Fig._1.jpg	ms	low	1
bn	চুম্বকত্ব	File:EB1911_-_Magnetism_-_Fig._21.jpg	ms	low	0
bn	চুম্বকত্ব	File:EB1911_-_Magnetism_-_Fig._19.jpg	ms	low	1
bn	চুম্বকত্ব	File:EB1911_-_Magnetism_-_Fig._25.jpg	ms	low	0
bn	জাদুবাস্তবতাবাদ	File:Max_Frey_-_Lichtspenderin_1934.jpg	ms	low	1
bn	জ্বিলহজ্জ	File:Eid_al-Adha,_Kish_-_Aug_12,_2019_04.jpg	ms	low	0
bn	জ্বিলহজ্জ	File:Eid_al-Adha,_Kish_-_Aug_12,_2019_08.jpg	ms	low	0
bn	জ্বিলহজ্জ	File:خروف_عيد_الأضحى_2020.jpg	ms	low	-1
bn	জ্বিলহজ্জ	File:Eid_al-Adha,_Kish_-_Aug_12,_2019_15.jpg	ms	low	-1
bn	জ্যানা_লেভিন	File:Beyond_the_Cradle_2019_Janna_Levin_(47422163091).jpg	ms	low	1
bn	জ্যোতির্বিজ্ঞানের_ইতিহাস	File:William_pearson_green_plaque_south_kilworth.jpg	ms	low	-1
bn	টালিগঞ্জ	File:Radha_Krishna_Deity_of_Tollygunge_Boro_Rashbari.jpg	ms	low	0
bn	ডিপথেরিয়া	File:A_diphtheria_skin_lesion_on_the_leg._PHIL_1941_lores.jpg	ms	low	1
bn	ডিপথেরিয়া	File:Emil_von_Behring_sitzend.jpg	ms	low	0
bn	ডিপথেরিয়া	File:Behring-Route_(Marburg)_Station_12_Gisonenweg_5.jpg	ms	low	-1
bn	তারা_উদ্দিন	File:Seven_badges_on_Swaran_(01).jpg	ms	low	-1
bn	তুলসীদেবী	File:Holy_basil_shoot.jpg	ms	low	0
bn	তৌহিদুল_ইসলাম	File:Maqbulahmed.jpg	ms	low	-1
bn	থার্মোফ্লাস্ক	File:Thermos_(PSF).png	ms	low	1
bn	থার্মোফ্লাস্ক	File:Restaurant_owner_taking_orders.jpg	ms	low	-1
bn	থার্মোফ্লাস্ক	File:Cart_in_Tanzania.jpg	ms	low	-1
bn	থার্মোফ্লাস্ক	File:Mrs_Uwasomba_Akudo_2.jpg	ms	low	-1
bn	থার্মোফ্লাস্ক	File:IZD-C289-S.jpg	ms	low	-1
bn	দারুল_উলুম	File:Shah_Ahmad_Shafi.jpg	ms	low	-1
bn	দিয়োনুসোস	File:Dionysus_enthroned_between_two_actors_in_costume_of_the_old_Silenus,_AM_Delos,_190709.jpg	ms	low	1
bn	দিয়োনুসোস	File:Krater_with_Dionysos,_6th_century_BC,_AM_of_Mycenae,_201672.jpg	ms	low	1
bn	দিয়োনুসোস	File:Bóg_Jezus_w_świetle_badań_cudzych_i_własnych_Wiz._074.png	ms	low	-1
bn	দেশপ্রিয়_পার্ক	File:Deshpriyo_Park_Pandal_Arnab_Dutta_2010.JPG	ms	low	1
bn	দ্বিতীয়_বিশ্বযুদ্ধে_অক্ষশক্তি	File:Map_of_participants_in_World_War_II.png	ms	low	1
bn	নব্য_নাৎসিবাদ	File:02019_0923_(3)_Neo-Nazis_from_Poland.jpg	ms	low	0
bn	নমঃশূদ্র	File:Namasudra_&_pod_family_tree.png	ms	low	1
